customerid,salespersonid,average,sum
18031,,24.9900000000000000,24.9900
18030,,64.9700000000000000,64.9700
18029,,82.9700000000000000,82.9700
18028,,1500.5212500000000000,3001.0425
18027,,1958.7712500000000000,3917.5425
18026,,1494.1612500000000000,2988.3225
18025,,37.2700000000000000,37.2700
18024,,149.9800000000000000,149.9800
18023,,187.9800000000000000,187.9800
18022,,63.9700000000000000,63.9700
18021,,1396.7612500000000000,2793.5225
18020,,39.2200000000000000,39.2200
18019,,1902.1275000000000000,5706.3825
18018,,51.9700000000000000,51.9700
18017,,24.9900000000000000,24.9900
18016,,34.9800000000000000,34.9800
18015,,37.2700000000000000,37.2700
18014,,93.4900000000000000,93.4900
18013,,27.7700000000000000,27.7700
18012,,25.4800000000000000,25.4800
18011,,1295.1791000000000000,2590.3582
18010,,1242.5341000000000000,2485.0682
18009,,1217.5391000000000000,2435.0782
18008,,1229.5341000000000000,2459.0682
18007,,38.9800000000000000,38.9800
18006,,38.9800000000000000,38.9800
18005,,1934.9575000000000000,5804.8725
18004,,759.2891000000000000,1518.5782
18003,,63.9700000000000000,63.9700
18002,,27.2800000000000000,27.2800
18001,,31.2700000000000000,31.2700
18000,,1540.1450000000000000,3080.2900
17999,,1227.0391000000000000,2454.0782
17998,,2072.1700000000000000,4144.3400
17997,,69.9700000000000000,69.9700
17996,,1227.0391000000000000,2454.0782
17995,,27.2800000000000000,27.2800
17994,,27.2800000000000000,27.2800
17993,,78.9800000000000000,78.9800
17992,,31.2700000000000000,31.2700
17991,,73.9600000000000000,73.9600
17990,,1389.2612500000000000,2778.5225
17989,,1966.2712500000000000,3932.5425
17988,,59.9200000000000000,59.9200
17987,,1225.0391000000000000,2450.0782
17986,,1930.2875000000000000,5790.8625
17985,,2005.5533333333333333,6016.6600
17984,,2027.7233333333333333,6083.1700
17983,,1928.1208333333333333,5784.3625
17982,,769.2791000000000000,1538.5582
17981,,1491.6700000000000000,2983.3400
17980,,2097.1650000000000000,4194.3300
17979,,1500.5112500000000000,3001.0225
17978,,1509.0062500000000000,3018.0125
17977,,1483.0162500000000000,2966.0325
17976,,1933.7941666666666667,5801.3825
17975,,759.2891000000000000,1518.5782
17974,,1395.7312500000000000,2791.4625
17973,,1275.6791000000000000,2551.3582
17972,,1395.7662500000000000,2791.5325
17971,,1217.5391000000000000,2435.0782
17970,,27.2800000000000000,27.2800
17969,,1520.1550000000000000,3040.3100
17968,,1521.6650000000000000,3043.3300
17967,,32.2700000000000000,32.2700
17966,,1631.4150000000000000,3262.8300
17965,,1500.5212500000000000,3001.0425
17964,,1916.7875000000000000,5750.3625
17963,,1966.2712500000000000,3932.5425
17962,,1388.7612500000000000,2777.5225
17961,,73.9600000000000000,73.9600
17960,,1500.5212500000000000,3001.0425
17959,,1374.4162500000000000,2748.8325
17958,,1405.7612500000000000,2811.5225
17957,,1217.5391000000000000,2435.0782
17956,,1215.6791000000000000,2431.3582
17955,,63.9700000000000000,63.9700
17954,,34.9800000000000000,34.9800
17953,,84.9700000000000000,84.9700
17952,,1970.7662500000000000,3941.5325
17951,,27.2800000000000000,27.2800
17950,,1366.3487500000000000,2732.6975
17949,,868.7491666666666667,2606.2475
17948,,1522.6500000000000000,3045.3000
17947,,1966.2712500000000000,3932.5425
17946,,1941.2762500000000000,3882.5525
17945,,1980.5162500000000000,3961.0325
17944,,1375.7087500000000000,2751.4175
17943,,1390.7712500000000000,2781.5425
17942,,1948.2662500000000000,3896.5325
17941,,1965.7612500000000000,3931.5225
17940,,1941.2762500000000000,3882.5525
17939,,37.2700000000000000,37.2700
17938,,37.2700000000000000,37.2700
17937,,1534.4100000000000000,3068.8200
17936,,64.9700000000000000,64.9700
17935,,63.9700000000000000,63.9700
17934,,1953.5212500000000000,3907.0425
17933,,1551.6550000000000000,3103.3100
17932,,1382.6987500000000000,2765.3975
17931,,29.9900000000000000,29.9900
17930,,69.9700000000000000,69.9700
17929,,1948.2662500000000000,3896.5325
17928,,1958.7712500000000000,3917.5425
17927,,2363.0200000000000000,4726.0400
17926,,2357.8500000000000000,4715.7000
17925,,2349.3800000000000000,4698.7600
17924,,2366.8750000000000000,4733.7500
17923,,2376.3750000000000000,4752.7500
17922,,2410.8600000000000000,4821.7200
17921,,2349.3800000000000000,4698.7600
17920,,2366.8750000000000000,4733.7500
17919,,2366.8750000000000000,4733.7500
17918,,2366.8750000000000000,4733.7500
17917,,2366.8750000000000000,4733.7500
17916,,2393.8700000000000000,4787.7400
17915,,2396.3650000000000000,4792.7300
17914,,2349.3800000000000000,4698.7600
17913,,2366.8750000000000000,4733.7500
17912,,2376.3750000000000000,4752.7500
17911,,2349.3800000000000000,4698.7600
17910,,2349.3800000000000000,4698.7600
17909,,2380.8700000000000000,4761.7400
17908,,35.7200000000000000,35.7200
17907,,27.7700000000000000,27.7700
17906,,21.4900000000000000,21.4900
17905,,25.4800000000000000,25.4800
17904,,2366.8750000000000000,4733.7500
17903,,32.2700000000000000,32.2700
17902,,2079.1600000000000000,4158.3200
17901,,31.2700000000000000,31.2700
17900,,1375.7087500000000000,2751.4175
17899,,29.9900000000000000,29.9900
17898,,2104.1550000000000000,4208.3100
17897,,1389.9537500000000000,2779.9075
17896,,1522.3950000000000000,3044.7900
17895,,29.9800000000000000,29.9800
17894,,1355.2087500000000000,2710.4175
17893,,1941.2762500000000000,3882.5525
17892,,1393.7562500000000000,2787.5125
17891,,1368.2087500000000000,2736.4175
17890,,1376.7612500000000000,2753.5225
17889,,1521.6650000000000000,3043.3300
17888,,29.9800000000000000,29.9800
17887,,64.9700000000000000,64.9700
17886,,38.9700000000000000,38.9700
17885,,1350.7137500000000000,2701.4275
17884,,29.9800000000000000,29.9800
17883,,78.9600000000000000,78.9600
17882,,32.2700000000000000,32.2700
17881,,46.1250000000000000,92.2500
17880,,19.7750000000000000,39.5500
17879,,59.9750000000000000,119.9500
17878,,69.9700000000000000,69.9700
17877,,187.9800000000000000,187.9800
17876,,28.9800000000000000,28.9800
17875,,24.9900000000000000,24.9900
17874,,34.9800000000000000,34.9800
17873,,2101.6600000000000000,4203.3200
17872,,39.9800000000000000,39.9800
17871,,1729.9700000000000000,1729.9700
17870,,1700.9900000000000000,1700.9900
17869,,1760.4700000000000000,1760.4700
17868,,1735.9800000000000000,1735.9800
17867,,88.4650000000000000,176.9300
17866,,1735.9800000000000000,1735.9800
17865,,1789.9700000000000000,1789.9700
17864,,1750.9800000000000000,1750.9800
17863,,67.9300000000000000,67.9300
17862,,1750.9800000000000000,1750.9800
17861,,1749.9600000000000000,1749.9600
17860,,1777.9500000000000000,1777.9500
17859,,1735.9800000000000000,1735.9800
17858,,1700.9900000000000000,1700.9900
17857,,24.9900000000000000,24.9900
17856,,32.2700000000000000,32.2700
17855,,94.9800000000000000,189.9600
17854,,64.9700000000000000,64.9700
17853,,29.9800000000000000,29.9800
17852,,86.9500000000000000,86.9500
17851,,49.4800000000000000,49.4800
17850,,78.9600000000000000,78.9600
17849,,1512.7662500000000000,3025.5325
17848,,1958.7712500000000000,3917.5425
17847,,2072.1700000000000000,4144.3400
17846,,69.9700000000000000,69.9700
17845,,24.9900000000000000,24.9900
17844,,98.1300000000000000,196.2600
17843,,93.4900000000000000,93.4900
17842,,37.2700000000000000,37.2700
17841,,1401.7612500000000000,2803.5225
17840,,114.4800000000000000,228.9600
17839,,17.4850000000000000,34.9700
17838,,16.1350000000000000,32.2700
17837,,73.9600000000000000,73.9600
17836,,32.2800000000000000,32.2800
17835,,34.9800000000000000,69.9600
17834,,1386.2391666666666667,4158.7175
17833,,1999.8166666666666667,5999.4500
17832,,24.9900000000000000,24.9900
17831,,1375.1987500000000000,2750.3975
17830,,1375.7087500000000000,2751.4175
17829,,1491.6662500000000000,2983.3325
17828,,1631.4150000000000000,3262.8300
17827,,1377.7087500000000000,2755.4175
17826,,29.9900000000000000,29.9900
17825,,2338.5175000000000000,7015.5525
17824,,2167.3050000000000000,4334.6100
17823,,40.2300000000000000,40.2300
17822,,29.9900000000000000,29.9900
17821,,6.2800000000000000,6.2800
17820,,3.9900000000000000,3.9900
17819,,3.9900000000000000,3.9900
17818,,3.9900000000000000,3.9900
17817,,49.4800000000000000,49.4800
17816,,37.2700000000000000,37.2700
17815,,1561.8900000000000000,3123.7800
17814,,66.9650000000000000,133.9300
17813,,1510.1500000000000000,3020.3000
17812,,1491.6662500000000000,2983.3325
17811,,2329.8608333333333333,6989.5825
17810,,43.9700000000000000,87.9400
17809,,205.2600000000000000,205.2600
17808,,79.9700000000000000,159.9400
17807,,40.6200000000000000,81.2400
17806,,64.9700000000000000,64.9700
17805,,32.2800000000000000,32.2800
17804,,73.9600000000000000,73.9600
17803,,1380.5112500000000000,2761.0225
17802,,86.9500000000000000,86.9500
17801,,125.9300000000000000,125.9300
17800,,37.2700000000000000,37.2700
17799,,1953.7712500000000000,3907.5425
17798,,1529.1550000000000000,3058.3100
17797,,64.9700000000000000,64.9700
17796,,1960.5112500000000000,3921.0225
17795,,1491.6700000000000000,2983.3400
17794,,1372.9112500000000000,2745.8225
17793,,1625.0550000000000000,3250.1100
17792,,1633.4050000000000000,3266.8100
17791,,64.9700000000000000,64.9700
17790,,1519.6550000000000000,3039.3100
17789,,1968.2712500000000000,3936.5425
17788,,64.9700000000000000,64.9700
17787,,1363.2087500000000000,2726.4175
17786,,44.7300000000000000,89.4600
17785,,33.6300000000000000,67.2600
17784,,1945.7712500000000000,3891.5425
17783,,24.9900000000000000,24.9900
17782,,1510.5212500000000000,3021.0425
17781,,2395.7900000000000000,7187.3700
17780,,1370.9225000000000000,4112.7675
17779,,1416.7358333333333333,4250.2075
17778,,1391.9191666666666667,4175.7575
17777,,2089.6650000000000000,4179.3300
17776,,36.1250000000000000,72.2500
17775,,1396.9537500000000000,2793.9075
17774,,27.2800000000000000,27.2800
17773,,1375.7087500000000000,2751.4175
17772,,1423.0012500000000000,2846.0025
17771,,69.9700000000000000,69.9700
17770,,1357.7037500000000000,2715.4075
17769,,1954.9162500000000000,3909.8325
17768,,1953.5212500000000000,3907.0425
17767,,1367.2525000000000000,4101.7575
17766,,1373.2491666666666667,4119.7475
17765,,1963.2662500000000000,3926.5325
17764,,1948.2662500000000000,3896.5325
17763,,18.9650000000000000,37.9300
17762,,1968.2712500000000000,3936.5425
17761,,1970.7662500000000000,3941.5325
17760,,46.1250000000000000,92.2500
17759,,37.2700000000000000,37.2700
17758,,32.2700000000000000,32.2700
17757,,39.9850000000000000,79.9700
17756,,1357.7037500000000000,2715.4075
17755,,1384.2662500000000000,2768.5325
17754,,1377.7087500000000000,2755.4175
17753,,1540.1450000000000000,3080.2900
17752,,1388.2037500000000000,2776.4075
17751,,93.4900000000000000,93.4900
17750,,1444.2662500000000000,2888.5325
17749,,69.9700000000000000,69.9700
17748,,32.2800000000000000,32.2800
17747,,1371.7662500000000000,2743.5325
17746,,29.9800000000000000,29.9800
17745,,32.2700000000000000,32.2700
17744,,1382.7662500000000000,2765.5325
17743,,1396.7612500000000000,2793.5225
17742,,2099.1650000000000000,4198.3300
17741,,2108.6500000000000000,4217.3000
17740,,38.9800000000000000,38.9800
17739,,1368.2087500000000000,2736.4175
17738,,24.9900000000000000,24.9900
17737,,29.9900000000000000,29.9900
17736,,2371.3700000000000000,4742.7400
17735,,2376.3750000000000000,4752.7500
17734,,2349.3800000000000000,4698.7600
17733,,2379.1200000000000000,4758.2400
17732,,2376.3750000000000000,4752.7500
17731,,23.7800000000000000,23.7800
17730,,2376.1150000000000000,4752.2300
17729,,110.4600000000000000,110.4600
17728,,2365.0150000000000000,4730.0300
17727,,21.9800000000000000,21.9800
17726,,2360.8650000000000000,4721.7300
17725,,2349.3800000000000000,4698.7600
17724,,36.9600000000000000,36.9600
17723,,41.9700000000000000,83.9400
17722,,1941.2762500000000000,3882.5525
17721,,69.9700000000000000,69.9700
17720,,1395.2662500000000000,2790.5325
17719,,38.9800000000000000,38.9800
17718,,32.2700000000000000,32.2700
17717,,1420.0062500000000000,2840.0125
17716,,1350.7137500000000000,2701.4275
17715,,1415.7662500000000000,2831.5325
17714,,1368.2087500000000000,2736.4175
17713,,69.9700000000000000,69.9700
17712,,56.9600000000000000,56.9600
17711,,69.9700000000000000,69.9700
17710,,56.9700000000000000,113.9400
17709,,39.4750000000000000,78.9500
17708,,61.4800000000000000,122.9600
17707,,32.2700000000000000,32.2700
17706,,38.9550000000000000,77.9100
17705,,18.6300000000000000,37.2600
17704,,32.2700000000000000,32.2700
17703,,78.9600000000000000,78.9600
17702,,28.3800000000000000,56.7600
17701,,17.2350000000000000,34.4700
17700,,1402.7662500000000000,2805.5325
17699,,67.9300000000000000,67.9300
17698,,68.9700000000000000,68.9700
17697,,4.9900000000000000,4.9900
17696,,39.9800000000000000,39.9800
17695,,67.9300000000000000,67.9300
17694,,4.9900000000000000,4.9900
17693,,13.9800000000000000,13.9800
17692,,13.9800000000000000,13.9800
17691,,1779.4700000000000000,1779.4700
17690,,1700.9900000000000000,1700.9900
17689,,4.9900000000000000,4.9900
17688,,4.9900000000000000,4.9900
17687,,39.9800000000000000,39.9800
17686,,52.1150000000000000,104.2300
17685,,4.9900000000000000,4.9900
17684,,4.9900000000000000,4.9900
17683,,4.9900000000000000,4.9900
17682,,68.4900000000000000,68.4900
17681,,1735.9800000000000000,1735.9800
17680,,111.0950000000000000,222.1900
17679,,39.9800000000000000,39.9800
17678,,1735.9800000000000000,1735.9800
17677,,1735.9800000000000000,1735.9800
17676,,603.4900000000000000,603.4900
17675,,124.9900000000000000,124.9900
17674,,39.9800000000000000,39.9800
17673,,4.9900000000000000,4.9900
17672,,539.9900000000000000,539.9900
17671,,565.4700000000000000,565.4700
17670,,539.9900000000000000,539.9900
17669,,624.9500000000000000,624.9500
17668,,553.9700000000000000,553.9700
17667,,1760.4700000000000000,1760.4700
17666,,1735.9800000000000000,1735.9800
17665,,39.9800000000000000,39.9800
17664,,624.9500000000000000,624.9500
17663,,7.2800000000000000,7.2800
17662,,1763.9700000000000000,1763.9700
17661,,1709.9800000000000000,1709.9800
17660,,1714.9700000000000000,1714.9700
17659,,1709.9800000000000000,1709.9800
17658,,7.2800000000000000,7.2800
17657,,56.6200000000000000,113.2400
17656,,578.4600000000000000,578.4600
17655,,1750.9800000000000000,1750.9800
17654,,1759.9700000000000000,1759.9700
17653,,39.9800000000000000,39.9800
17652,,14.2300000000000000,14.2300
17651,,1393.4091666666666667,4180.2275
17650,,38.9800000000000000,38.9800
17649,,3.9900000000000000,3.9900
17648,,1374.2458333333333333,4122.7375
17647,,1374.2525000000000000,4122.7575
17646,,1375.7087500000000000,2751.4175
17645,,66.1350000000000000,132.2700
17644,,1508.6650000000000000,3017.3300
17643,,69.9700000000000000,69.9700
17642,,16.4750000000000000,32.9500
17641,,1368.2087500000000000,2736.4175
17640,,24.9900000000000000,24.9900
17639,,1537.5162500000000000,3075.0325
17638,,69.9700000000000000,69.9700
17637,,149.9800000000000000,149.9800
17636,,73.9600000000000000,73.9600
17635,,2076.6650000000000000,4153.3300
17634,,1368.2087500000000000,2736.4175
17633,,1366.3487500000000000,2732.6975
17632,,1500.5112500000000000,3001.0225
17631,,97.9600000000000000,97.9600
17630,,4.9900000000000000,4.9900
17629,,2086.6600000000000000,4173.3200
17628,,53.1200000000000000,106.2400
17627,,1510.5112500000000000,3021.0225
17626,,1500.5212500000000000,3001.0425
17625,,2431.9500000000000000,2431.9500
17624,,2357.2800000000000000,2357.2800
17623,,2326.9600000000000000,2326.9600
17622,,2374.9800000000000000,2374.9800
17621,,1732.2600000000000000,1732.2600
17620,,1700.9900000000000000,1700.9900
17619,,81.9600000000000000,163.9200
17618,,39.9800000000000000,39.9800
17617,,1754.9800000000000000,1754.9800
17616,,4.9900000000000000,4.9900
17615,,1763.9700000000000000,1763.9700
17614,,1700.9900000000000000,1700.9900
17613,,2401.9500000000000000,2401.9500
17612,,2351.9600000000000000,2351.9600
17611,,39.9800000000000000,39.9800
17610,,39.9800000000000000,39.9800
17609,,1725.9800000000000000,1725.9800
17608,,1700.9900000000000000,1700.9900
17607,,54.9800000000000000,54.9800
17606,,4.9900000000000000,4.9900
17605,,39.9800000000000000,39.9800
17604,,2369.9700000000000000,2369.9700
17603,,4.9900000000000000,4.9900
17602,,4.9900000000000000,4.9900
17601,,112.7100000000000000,225.4200
17600,,1775.4700000000000000,1775.4700
17599,,13.9800000000000000,13.9800
17598,,39.9800000000000000,39.9800
17597,,1723.9600000000000000,1723.9600
17596,,1750.9800000000000000,1750.9800
17595,,1785.9700000000000000,1785.9700
17594,,2376.9600000000000000,2376.9600
17593,,2380.4700000000000000,2380.4700
17592,,2334.9700000000000000,2334.9700
17591,,2337.2700000000000000,2337.2700
17590,,4.9900000000000000,4.9900
17589,,59.9800000000000000,59.9800
17588,,13.9800000000000000,13.9800
17587,,4.9900000000000000,4.9900
17586,,1750.9800000000000000,1750.9800
17585,,82.2300000000000000,164.4600
17584,,39.9800000000000000,39.9800
17583,,39.9800000000000000,39.9800
17582,,2398.4700000000000000,2398.4700
17581,,2369.4500000000000000,2369.4500
17580,,2404.9700000000000000,2404.9700
17579,,75.7150000000000000,151.4300
17578,,7.2800000000000000,7.2800
17577,,39.9800000000000000,39.9800
17576,,1750.9800000000000000,1750.9800
17575,,1735.9800000000000000,1735.9800
17574,,1709.9800000000000000,1709.9800
17573,,1735.9800000000000000,1735.9800
17572,,1735.9800000000000000,1735.9800
17571,,1763.9700000000000000,1763.9700
17570,,68.9700000000000000,68.9700
17569,,64.4700000000000000,64.4700
17568,,1714.9700000000000000,1714.9700
17567,,1709.9800000000000000,1709.9800
17566,,1735.9800000000000000,1735.9800
17565,,1750.9800000000000000,1750.9800
17564,,1735.9800000000000000,1735.9800
17563,,2397.9100000000000000,2397.9100
17562,,13.9800000000000000,13.9800
17561,,1735.9800000000000000,1735.9800
17560,,39.9800000000000000,39.9800
17559,,1749.9600000000000000,1749.9600
17558,,1750.4700000000000000,1750.4700
17557,,539.9900000000000000,539.9900
17556,,4.9900000000000000,4.9900
17555,,2423.4800000000000000,2423.4800
17554,,39.9800000000000000,39.9800
